Filename,Test_index,Presentation,Question,Class_label
8e8bdbd6-367b-450b-9ed8-a61a329eace0,1,3,9,1
bbe6e44d-95a8-4a74-8caa-33a41ee2b652,0,2,7,1
cf22b87d-0ee1-410f-8250-47f1aae953cb,2,2,1,1
65fc4846-1d7f-4227-8f6a-6c03b6d677fb,0,1,3,2
5dfcc252-14d0-4643-9814-2dadec48c2f3,0,2,7,1
1dc4bd32-b6fc-4ccf-988e-ffcb8bd3fd44,1,1,2,1
9dc477b5-a1b1-46fc-95f7-fd495c899330,0,1,7,1
9a86e7d4-21ff-43d8-8561-9629cae7123b,0,2,6,1
7e8a81a0-8c88-4cb3-a890-74dbdc5f335e,0,1,7,1
411302ab-fdf9-4930-930f-dd66eacec272,4,1,1,2
f7aa006a-483f-4d4b-8ddb-e8249dddd16a,3,1,10,2
de829f5b-14d9-4859-b3de-338a9c808245,1,1,3,1
c77a9bde-0413-4209-9a77-8cf5c1bfb939,1,3,6,0
5b44dc50-1b19-4ec1-be5f-4b9281ee13d9,4,3,2,1
8a5ff8c9-c3b5-44c8-9f38-8d53d9ed95a3,0,1,6,1
8e8bdbd6-367b-450b-9ed8-a61a329eace0,0,3,8,0
9b7a779c-128c-4ecd-9d58-6289ea68241d,0,3,9,1
d7c437ac-0167-497f-9090-7ccacc776507,0,2,10,1
dc8d6b84-6bbe-4bb2-bb2b-125859805a98,1,3,2,2
7aa98cab-f89d-4508-b2c5-e7b7af5f1710,3,1,6,1
2331ef25-4770-4491-ad50-bba1e6fdf328,3,3,2,0
b93d3faf-ad80-435c-a7b7-bdb39695edb8,0,1,0,1
25419406-1a14-4aa5-9661-6e14802f67b7,3,2,7,2
b684e3ee-b73a-43fc-b64d-5e73605c80cd,0,1,5,2
cf22b87d-0ee1-410f-8250-47f1aae953cb,1,1,1,1
595095f2-459d-41e6-820e-8f34c6b62748,1,3,1,0
817555cc-422e-4a7f-a059-d2331d9e0371,0,2,7,1
43fa1619-d7b2-44b1-8e51-4d58816fab6f,2,2,3,2
9693a643-d567-4eb3-b2fb-d662b38df7c2,3,3,2,1
cb9ed059-e2e4-49c1-b294-5aec43d90fc8,2,2,4,1
7aae85eb-6ccf-438e-9050-584aa6253550,0,1,0,1
9e48e454-18ff-4723-b26c-378bf6d47647,2,2,0,2
9b7a779c-128c-4ecd-9d58-6289ea68241d,1,1,1,2
9fb7c2f0-e2f8-418f-83f7-160cf0e7a6f4,0,2,3,2
9b0a0e80-18e5-4923-941d-ac455215c044,2,2,7,1
33b248fd-b58f-4c58-94b5-e83b695e5f75,3,1,0,0
55c610c8-e7a5-404a-b132-42f6cb4c4d25,3,1,4,1
3ac74804-c496-4199-ba7f-fb81734e0cef,1,2,2,0
25b5dd74-f730-4ebe-8d63-8b973f89ad3a,1,3,1,0
3edad763-a934-4083-b87a-d116855a0ab8,0,1,8,1
6fb0f0b9-e5b3-4f03-8cbc-ae9fc9c2cb30,3,1,4,0
85541099-c440-414f-9e78-84a534cc96bf,1,1,0,0
ad3e1e26-48f4-44ec-8b41-e102135f9cf9,2,3,2,2
c3f48f60-00a8-49b5-82fe-64af16754e9a,0,1,9,0
d71f9db8-f93b-4cab-89ce-5d52a6627034,0,2,4,1
32d1a2c0-16ac-498f-a3e9-92149e563a65,3,3,11,1
34b30af5-2fb3-4dee-98ee-2398757e8e88,3,1,9,2
0c2d4dde-4320-4f89-aeff-b97c512ca647,3,2,5,0
e3302ee3-12c0-4ef2-84f8-504441a905f3,2,1,6,1
d2ac8711-3389-4863-826e-3f48a19806b1,4,3,0,0
03da08b1-290a-40ba-be04-b329ae9853a1,0,1,5,1
795206ac-1585-44fd-ac75-97ede13afe27,2,2,7,0
a3f436cf-c31d-46ce-9513-15cd3cb1c788,0,3,7,2
e77f596e-7dad-4737-a248-9173af0729d7,0,3,7,0
f820c2b4-0f0d-4a1c-ab73-0cc9bc1cd910,0,1,4,0
33330413-28b5-48cf-b386-796a951e08a3,2,2,13,2
a3f436cf-c31d-46ce-9513-15cd3cb1c788,2,1,3,0
80508871-29ee-4d07-8b0a-e563731ce6d1,1,1,1,1
f1c7e36a-cf72-4828-98f3-eaaa6bf644d5,0,1,11,2
27c0479d-7a32-4174-a558-f181204a1dc2,0,2,4,1
e0a00fb9-e5c9-482a-83a7-f6c3085fc571,0,2,9,1
48faf533-2c0a-43af-b5f9-a1339add4fe4,2,3,2,1
0cc70727-e962-49ef-a3f2-c3956bc7100b,2,2,5,1
71545d2c-cd53-445f-8230-9b264cd20235,3,1,1,0
c77a9bde-0413-4209-9a77-8cf5c1bfb939,0,3,1,2
74547dbb-75bb-48b7-beb0-e72887ed86fc,0,1,7,2
f7fb0221-5ae4-487c-b4cf-3b91f5def002,1,3,3,2
a3f436cf-c31d-46ce-9513-15cd3cb1c788,0,1,10,1
4ab04e44-5feb-47b7-a584-ad2acc65dc15,1,1,3,1
45e0b780-1055-4207-8901-06abe0e8b7eb,3,1,3,0
ee265809-5af5-4dac-b091-f48abf7ab3a8,2,1,9,0
5dfcc252-14d0-4643-9814-2dadec48c2f3,0,2,9,1
b12e465c-122f-4edc-bf23-cc929f84daa7,1,1,6,1
e3302ee3-12c0-4ef2-84f8-504441a905f3,2,1,3,0
d3a02ea9-9042-4c4c-a333-2ca36dd31b8a,1,1,0,1
e8bf54c7-cb4e-4b92-b058-b560695da878,2,2,1,1
65fc4846-1d7f-4227-8f6a-6c03b6d677fb,0,1,0,1
7cf1fe41-747a-4a05-abb5-f74f8e2d33ff,2,2,6,1
373380a3-7e33-4213-ba1f-761ca348f6a8,0,2,7,0
524b0618-1975-4508-9b8e-a3a369011843,0,1,10,1
48faf533-2c0a-43af-b5f9-a1339add4fe4,4,1,1,0
e0c6d847-4631-42f3-a3d7-5835d667f2a4,0,2,4,1
2976f377-916a-436f-91a4-a7f45d5205a0,0,3,7,2
cbb98544-85c6-416b-87b0-df80a90f5bea,3,2,7,1
33eb4fc1-92ac-48b5-b0f7-be47ef19638b,2,2,10,1
1b6c5b9d-0262-4cfc-badc-fdcbd797e22d,1,1,0,1
e2d0db24-736f-4202-9b27-13bf9d674ffd,0,1,2,0
fcbe8631-e21c-41d6-975f-6de80d663bcf,2,1,1,0
45e0b780-1055-4207-8901-06abe0e8b7eb,1,3,0,1
6fb0f0b9-e5b3-4f03-8cbc-ae9fc9c2cb30,0,2,0,0
dd7e6617-3ea0-4a9f-ba95-82b89f35bd12,3,3,7,1
dd7e6617-3ea0-4a9f-ba95-82b89f35bd12,0,2,5,2
8e8a5146-f063-4b7a-9f10-5c6ab7ef04dd,1,2,5,2
fcbe8631-e21c-41d6-975f-6de80d663bcf,1,1,0,0
2c6ff7b0-ee50-442a-b35d-17a23760eff9,3,1,9,1
9fa44183-5fc7-44db-8b9d-9bd3eae02100,5,2,3,0
95f8b020-b661-4427-8c9b-f1c60c798509,2,1,1,0
c5eb076f-35c9-41ab-928a-a03811453bbd,3,3,6,1
6fd48b3f-df63-41bf-8809-be03ba9fb909,2,1,2,2
0d544068-c7f7-4c68-8c15-a1001efce7c7,1,1,2,0
9dbe75b4-5354-4f4e-87d6-87c8431d9a17,2,3,6,1
e685014d-de43-4b7b-bd34-a3a74a6789bb,3,2,7,1
89ce0044-5f61-445b-99e3-f4d9053e12fc,3,3,7,1
795eb66a-4ddc-43ad-af1b-d39ed56f2e45,4,1,0,1
e83ec571-b192-4f61-86fe-8fd2be61fb33,1,3,1,1
f0e0b261-352b-4207-b906-afdae32afa6a,2,3,10,2
1904f709-5b12-4173-8acd-56c9f8d351a0,3,3,7,1
9dc477b5-a1b1-46fc-95f7-fd495c899330,0,2,1,2
b93d3faf-ad80-435c-a7b7-bdb39695edb8,3,2,3,2
14720885-426c-45ae-bc95-17ca7bb2c72a,0,2,6,1
f2574d6f-f391-4581-81fe-d3a92f0e158d,0,1,5,1
0795a849-b83d-45e8-841d-38cd5f603261,4,3,1,1
55c610c8-e7a5-404a-b132-42f6cb4c4d25,0,2,10,1
5a3defc8-e5e6-42f9-aff3-75d97686ee41,2,2,3,0
b788df45-671f-4bd0-9dd1-ad9df1b72ba4,0,1,1,1
58fad56c-e0ba-4517-a2db-8bf6352b7dd3,0,1,11,1
0a806426-3190-420d-9039-30f3d750390a,5,2,1,0
1696ea87-9e5b-40b3-814e-510778e6eb6f,2,3,4,1
3ac74804-c496-4199-ba7f-fb81734e0cef,2,2,1,1
1f5b69ec-9d19-4f66-9904-82f14fbd8ce1,0,1,2,1
ce585696-bb30-4bcf-a37f-f514b078364b,3,3,6,1
3e556e3a-cef1-450a-85e5-975621775b66,0,1,4,1
e0601201-7619-4de0-9fa6-40f62a738d51,3,3,2,1
4473e39f-3dbc-434e-82a4-d53d12093c70,0,3,6,1
db7f06ea-7491-4ad9-9c8d-2f7b3dcf208f,0,1,1,1
4aa3673b-8259-4e08-8331-3deecef49358,0,1,2,2
ff9f1820-4dbc-47fb-ac2f-eeff31cb1501,0,2,6,0
34539792-d79a-4352-bf69-9535e1c18574,0,3,2,1
26e3edd1-3a51-4607-934e-b8de49206e4c,2,2,0,1
e8bf54c7-cb4e-4b92-b058-b560695da878,1,2,1,2
cbb98544-85c6-416b-87b0-df80a90f5bea,1,1,2,2
dc8d6b84-6bbe-4bb2-bb2b-125859805a98,3,1,1,2
2fd0c474-c517-4c7e-adb8-8cea9a2de3ea,3,3,2,1
9d111abc-ac17-40a9-a3d5-6851ca386b7f,0,2,3,1
411302ab-fdf9-4930-930f-dd66eacec272,3,3,3,2
fe533f7c-9019-4b06-885d-c1a0bdd8f5d6,3,1,7,2
bd836dfb-af30-47e2-8438-fb76ca1859ed,2,3,1,0
de65c204-a41e-4370-a138-7acef6ac2766,3,1,2,0
ef445c9a-ce55-475e-8c54-b45a30b2817b,1,2,7,1
8ba8cac4-906b-4194-94b5-1fbdde0a7ee0,3,1,7,1
42814d21-cd6d-4142-91f1-1f7376cc357b,3,1,12,0
0d69ed03-2b91-42d5-bf04-db46002cc798,0,3,6,1
9e48e454-18ff-4723-b26c-378bf6d47647,3,2,2,1
595095f2-459d-41e6-820e-8f34c6b62748,2,1,1,1
31509e54-25eb-45e6-a065-365838b58d7e,0,3,1,1
6a733286-952a-4255-988f-6805d211d446,3,2,0,1
8de3189c-8e95-43a2-b6d2-743f097a57fb,1,3,4,0
0421ef12-a395-4d4c-85c5-022d712b4399,0,3,3,1
c3f48f60-00a8-49b5-82fe-64af16754e9a,1,1,4,1
516b65f1-8c87-4876-94e5-c0eb89ebe2e0,3,3,6,1
461d5f95-f122-4f71-a1df-8565e8714fa1,1,2,3,1
96d1b2df-e7e7-49f8-a167-349bdc84fe5c,2,3,1,1
1bbcb4d8-f13e-48a0-8e8a-45d864942835,0,1,9,1
bd836dfb-af30-47e2-8438-fb76ca1859ed,1,1,10,1
e0a00fb9-e5c9-482a-83a7-f6c3085fc571,0,1,7,1
ec9fff29-d9cc-4c28-abe1-3c9d1edaa45a,2,2,5,2
d2ac8711-3389-4863-826e-3f48a19806b1,0,3,2,2
373380a3-7e33-4213-ba1f-761ca348f6a8,1,1,5,2
0421ef12-a395-4d4c-85c5-022d712b4399,3,3,2,1
46caec75-921c-4311-9b74-29b5eeb9f15d,3,1,10,1
afe48e80-2b45-4a57-85e7-4570a83b5a54,2,3,1,2
259ae67c-a02a-460e-986f-486d122d4aa0,4,1,2,1
ba7997f5-a06f-40e1-ac5b-599c7925305d,0,1,7,2
5e8250f0-e492-45c8-bcfc-c16723824f31,2,1,0,1
d4766545-421f-4fc7-9288-abf6022475c2,2,2,10,0
9388968d-eda1-400b-8843-4546fa30f1a2,0,2,3,1
76756a98-cb5b-4d0a-b293-e5bf30ec9428,0,2,6,1
1696ea87-9e5b-40b3-814e-510778e6eb6f,0,2,5,2
dddff2b1-7dee-4ae7-9e86-ca3cb1f722f7,3,1,8,1
b93d3faf-ad80-435c-a7b7-bdb39695edb8,0,1,7,1
06adb0d5-d9ad-44a1-82ee-34342f1f3488,1,1,4,1
e51ea640-0b6f-417b-a87b-0a59c4dde47a,3,2,5,1
14720885-426c-45ae-bc95-17ca7bb2c72a,2,3,3,1
2a04312b-9fb4-458a-ac12-20dcc3ee5163,3,3,4,1
12025562-4a00-4691-bc60-c814c0e8f0a7,0,1,0,1
0c2d4dde-4320-4f89-aeff-b97c512ca647,0,2,2,0
5c386548-3e7a-4d56-a017-8944daacf1e6,3,1,5,1
0e1fc69d-7cdf-4ce6-a409-8eb68e89c2bd,0,1,0,0
8fc79c7f-bbdb-4512-b460-c75aacd1a3c7,1,1,1,2
e227dbb0-a207-4ee7-b011-038526a2b3a3,0,2,9,1
1ba3fc3a-4642-4aa7-8343-e96ba09beb9a,1,2,5,0
24c56821-4752-4e1a-b2a6-2b6ec9cd80cb,2,2,7,1
411302ab-fdf9-4930-930f-dd66eacec272,2,3,7,1
1696ea87-9e5b-40b3-814e-510778e6eb6f,1,3,0,2
3385ff77-0682-4841-908f-03ed52b3aeb8,3,3,10,2
4aa3673b-8259-4e08-8331-3deecef49358,1,3,2,1
0a806426-3190-420d-9039-30f3d750390a,4,2,8,0
afbcaf7c-3f20-470f-b719-4174df8b3af3,0,3,1,1
beb3af48-ba1f-44da-85a1-3769216a732b,3,2,2,2
b1c1f1cd-9747-4fe6-b5a4-015bf6f9b201,2,3,8,1
bbe6e44d-95a8-4a74-8caa-33a41ee2b652,1,2,11,0
0d544068-c7f7-4c68-8c15-a1001efce7c7,0,2,5,1
9b7a779c-128c-4ecd-9d58-6289ea68241d,1,1,3,1
b6a8bb9b-bb1f-4082-ac71-272a7fbd2cfd,1,3,9,1
ef445c9a-ce55-475e-8c54-b45a30b2817b,1,1,1,0
e49e750b-ce31-4dea-a563-0e274b0310df,3,1,5,1
5d17ef1e-df79-486b-b081-edfa10b0e6f7,2,1,3,1
09cfa7c9-cbb3-4ab4-a928-359d759059f8,2,3,3,0
4d6dac54-742f-4f64-a038-5d9414d7c2e7,1,3,3,1
b93d3faf-ad80-435c-a7b7-bdb39695edb8,2,1,2,1
e3feed8f-35d6-4b8a-a9c7-2ec28e73e3a1,3,2,5,1
1904f709-5b12-4173-8acd-56c9f8d351a0,0,3,11,1
57e28d00-ca7e-4553-a243-7a63db5c3e3c,3,3,4,2
61fc20f3-b33b-4a33-95fd-da12411de201,3,2,9,2
3385ff77-0682-4841-908f-03ed52b3aeb8,0,1,3,1
d1620f10-fef5-4a80-9f81-29b8bc787c0c,1,2,1,1
44825a16-3b32-4592-af47-26e9d48cd569,1,3,12,1
03b6ee5c-4574-4023-8123-28582a89006e,3,3,3,2
4473e39f-3dbc-434e-82a4-d53d12093c70,0,2,0,1
7aae85eb-6ccf-438e-9050-584aa6253550,0,2,8,1
968db607-c15a-4177-bd23-31497d56ce1a,2,2,3,0
24c56821-4752-4e1a-b2a6-2b6ec9cd80cb,3,1,1,2
9dbe75b4-5354-4f4e-87d6-87c8431d9a17,2,1,3,1
252c77fc-c491-4076-aadf-5e42af96af62,3,2,1,1
6ad83bda-6f0c-4114-9f73-f9b27ea3d369,4,1,3,2
d6b9856a-6a66-4034-9fe7-058b8904579b,3,2,3,1
e10d34ff-b857-4ef3-8ea7-973e19d1e58a,3,2,2,1
c8049b38-7a6f-479b-9291-6b484f2a0ca0,3,1,6,1
e0a00fb9-e5c9-482a-83a7-f6c3085fc571,1,3,3,2
fbad6fde-83d4-47ef-a5d8-9e52ee51432b,0,2,1,1
d7c437ac-0167-497f-9090-7ccacc776507,3,3,10,1
375334fd-fae2-4438-8cbf-da957dfcbf7f,2,3,0,2
8de3189c-8e95-43a2-b6d2-743f097a57fb,1,2,8,1
8e8a5146-f063-4b7a-9f10-5c6ab7ef04dd,1,3,3,0
c6099b4d-800b-4ef2-ba5e-e96a1924bac4,0,3,7,1
fbad6fde-83d4-47ef-a5d8-9e52ee51432b,2,1,3,1
65fc4846-1d7f-4227-8f6a-6c03b6d677fb,3,3,8,1
6ab30f3e-933d-42d4-8c17-b817545e51fb,2,2,1,0
0795a849-b83d-45e8-841d-38cd5f603261,2,1,10,1
994ce660-5f81-4a5a-9df7-18318debc559,0,3,5,1
92f3adf5-a4c3-4e97-b585-21ddb445d96a,0,1,4,1
c74f5292-c8e8-4ef2-a963-7d035e5e3330,3,3,9,1
42814d21-cd6d-4142-91f1-1f7376cc357b,3,2,3,2
42ac6079-2f97-4839-aedf-4deb90a66f15,3,2,8,1
03b6ee5c-4574-4023-8123-28582a89006e,0,3,1,1
c5eb076f-35c9-41ab-928a-a03811453bbd,0,3,4,0
71545d2c-cd53-445f-8230-9b264cd20235,1,1,3,0
0543d6d8-21a5-4e88-8fa2-370fc24a4981,3,2,10,1
38e6b957-aa4d-4c77-be93-856b6695959d,0,1,2,1
344e583d-70d4-46e1-8e95-652022d2b5b6,1,2,0,1
375334fd-fae2-4438-8cbf-da957dfcbf7f,3,2,9,1
795206ac-1585-44fd-ac75-97ede13afe27,3,2,0,2
259ae67c-a02a-460e-986f-486d122d4aa0,4,3,6,1
7f062974-af77-4bf3-91d1-ff7b70ba50e7,2,1,2,1
3ec149af-976e-4c33-acf0-3d451946547b,3,1,2,2
e558ba2d-fec6-44c7-a242-bae7b6a3ad7b,0,1,9,0
e10d34ff-b857-4ef3-8ea7-973e19d1e58a,0,3,1,1
5dfcc252-14d0-4643-9814-2dadec48c2f3,0,2,3,1
23a0b4ae-726b-431c-a65a-98d6ad7e2198,3,3,1,1
7e8a81a0-8c88-4cb3-a890-74dbdc5f335e,3,1,11,2
b684e3ee-b73a-43fc-b64d-5e73605c80cd,3,1,1,1
4c894705-366d-4a60-bc7b-40d9e168bfe0,2,1,12,2
e2fee74b-931e-4cfb-a9e6-917169f2613f,1,2,1,0
f7fb0221-5ae4-487c-b4cf-3b91f5def002,3,1,3,2
787548e4-dbfa-421b-b0b3-51230c941169,2,3,7,2
0cc70727-e962-49ef-a3f2-c3956bc7100b,0,2,10,2
44825a16-3b32-4592-af47-26e9d48cd569,0,3,4,2
9b7a779c-128c-4ecd-9d58-6289ea68241d,2,2,2,1
f8f6af3a-81ec-48bb-a1a2-289d5a9d8147,2,1,11,0
6ffe4933-3202-451b-ae6b-fee85cafc829,3,3,3,1
e9a78f98-b5c6-4d2a-8a84-6c099c36cb20,0,2,2,1
375c056c-a7f7-4355-912d-ced7768a807d,1,3,0,0
ca282e1e-516f-414a-9e46-c90c32069884,3,3,7,1
7e8a81a0-8c88-4cb3-a890-74dbdc5f335e,0,2,4,1
e49e750b-ce31-4dea-a563-0e274b0310df,0,3,11,1
00b38188-82ee-4f1d-9661-485338815751,3,1,4,1
b788df45-671f-4bd0-9dd1-ad9df1b72ba4,0,1,8,1
6b0d957d-12a7-41fd-9b7b-998b08e03680,0,1,5,1
787548e4-dbfa-421b-b0b3-51230c941169,0,3,2,1
ff9f1820-4dbc-47fb-ac2f-eeff31cb1501,3,3,1,1
f7fb0221-5ae4-487c-b4cf-3b91f5def002,1,1,0,2
32d0a235-8f9e-4aa6-ac6e-4653a7464b7d,0,2,2,0
8392efcd-4552-48b8-88e2-23eed0bfbe32,2,3,1,1
20d5a4c4-42b3-43f2-a34d-6796e803c590,2,3,5,1
78c00f5e-e5ac-4612-a2c4-8015f7909d34,2,2,3,1
57e28d00-ca7e-4553-a243-7a63db5c3e3c,0,3,3,1
787548e4-dbfa-421b-b0b3-51230c941169,4,1,3,1
12025562-4a00-4691-bc60-c814c0e8f0a7,2,2,5,0
f53381e4-141b-4cdd-a12a-177796e0a44f,3,1,5,1
67a0cafe-f807-4ce9-be54-9e906a075560,3,1,7,1
9fb7c2f0-e2f8-418f-83f7-160cf0e7a6f4,3,1,1,2
2ebefac6-1992-4b04-816c-8ff3743d9faf,3,3,4,1
7d9ed1ba-ae6a-436d-a5b2-eef29a64de15,0,1,5,1
516b65f1-8c87-4876-94e5-c0eb89ebe2e0,0,1,11,1
e6f69e12-2135-4c44-ab8c-97bbe20dde40,2,3,1,0
e0a00fb9-e5c9-482a-83a7-f6c3085fc571,0,1,10,1
c856d82f-917e-461c-a91f-5298926b8b31,3,2,5,0
44825a16-3b32-4592-af47-26e9d48cd569,0,2,11,1
5dfcc252-14d0-4643-9814-2dadec48c2f3,1,2,1,1
1b6c5b9d-0262-4cfc-badc-fdcbd797e22d,5,1,6,0
9fa44183-5fc7-44db-8b9d-9bd3eae02100,0,1,2,2
42814d21-cd6d-4142-91f1-1f7376cc357b,3,2,12,1
04fe9492-e753-4591-90cb-df7c7d9a97d6,0,1,9,1
f410bfdf-4ac0-42b3-8308-48f9f6874a0f,3,2,7,1
4ab63cfc-7291-4c7c-a4c8-437212605677,0,2,7,2
bc6b2495-6c6c-40d0-b601-d77ca8415c70,0,3,2,1
f410bfdf-4ac0-42b3-8308-48f9f6874a0f,0,2,10,0
f7b3db14-ca4c-4076-86c7-01cab1b346ea,2,1,2,2
63622265-53f0-4193-b3f6-045b5d0e07d2,3,3,0,1
4ab63cfc-7291-4c7c-a4c8-437212605677,3,2,1,1
bc6b2495-6c6c-40d0-b601-d77ca8415c70,0,2,3,2
fefd767f-e663-4b87-b9ee-314cf463ce7d,3,3,7,2
7d9ed1ba-ae6a-436d-a5b2-eef29a64de15,3,2,1,1
450917fd-12df-4c92-a20f-18f7d2b5979c,2,2,0,1
b1235d82-f13f-4f26-b161-70c4877661ce,3,3,2,2
b6a8bb9b-bb1f-4082-ac71-272a7fbd2cfd,0,3,11,1
2cca6503-9983-46f6-9b4a-0843ba9ad788,2,2,3,1
c74f5292-c8e8-4ef2-a963-7d035e5e3330,0,1,2,1
ec4bc5e1-aed8-4994-a154-6b6df17914ae,1,2,3,2
95ff9c34-2481-47c6-81ea-06579d35cbe5,3,1,8,1
05a24f73-948b-436a-ab80-7b08751491e7,2,2,2,1
e2b722f8-38cb-41c2-8889-cf61b3d6bde7,0,1,1,1
f410bfdf-4ac0-42b3-8308-48f9f6874a0f,4,1,3,0
344e583d-70d4-46e1-8e95-652022d2b5b6,1,3,1,1
fcbe8631-e21c-41d6-975f-6de80d663bcf,0,3,12,1
f1bd20f4-0970-45cf-85da-3f63b20e9ef1,1,3,1,0
5b44dc50-1b19-4ec1-be5f-4b9281ee13d9,2,3,3,1
b93d3faf-ad80-435c-a7b7-bdb39695edb8,0,2,2,0
33b248fd-b58f-4c58-94b5-e83b695e5f75,0,1,2,1
90b19f5e-5be0-4f38-a0e3-06482573effe,2,2,0,0
25fd5957-da48-4f82-b53c-535e76e0c847,1,3,8,0
1dc4bd32-b6fc-4ccf-988e-ffcb8bd3fd44,0,2,8,2
259ae67c-a02a-460e-986f-486d122d4aa0,2,2,3,1
4aa3673b-8259-4e08-8331-3deecef49358,1,2,3,1
ac48ef85-8c18-487a-8ff1-1822fde676c6,0,2,1,1
d04e1f37-2707-4b38-9bae-2fa0d9ee48e4,2,2,2,0
9479f634-afbc-4dcb-90b0-b0b0ee23005d,3,1,3,1
06adb0d5-d9ad-44a1-82ee-34342f1f3488,1,3,6,0
8fc79c7f-bbdb-4512-b460-c75aacd1a3c7,4,1,5,1
8579215b-ea02-4ca8-a364-9e0d4efbfc05,0,1,3,1
f0e0b261-352b-4207-b906-afdae32afa6a,0,1,11,2
e3fb161c-ace8-40a9-8d39-523637745a15,0,3,0,1
3311805c-1ebc-490a-8bb6-4ede8ca40e89,0,2,11,1
afa2b77b-8be6-472e-a468-041254a0c902,2,1,0,0
5c386548-3e7a-4d56-a017-8944daacf1e6,3,2,10,0
e0c6d847-4631-42f3-a3d7-5835d667f2a4,0,3,2,1
2fd0c474-c517-4c7e-adb8-8cea9a2de3ea,0,1,3,1
450917fd-12df-4c92-a20f-18f7d2b5979c,3,1,4,0
d1620f10-fef5-4a80-9f81-29b8bc787c0c,3,1,0,1
c74f5292-c8e8-4ef2-a963-7d035e5e3330,3,3,8,1
c6099b4d-800b-4ef2-ba5e-e96a1924bac4,0,3,3,0
595095f2-459d-41e6-820e-8f34c6b62748,0,1,2,2
47c33800-ec0f-43e2-97a9-fc81e4a3a754,0,2,3,2
62cff62f-fdd0-4b48-aeb6-afed69e9486d,0,3,7,2
7f062974-af77-4bf3-91d1-ff7b70ba50e7,2,1,6,0
43fa1619-d7b2-44b1-8e51-4d58816fab6f,0,2,2,2
b684e3ee-b73a-43fc-b64d-5e73605c80cd,4,1,2,0
76756a98-cb5b-4d0a-b293-e5bf30ec9428,1,3,2,1
c8049b38-7a6f-479b-9291-6b484f2a0ca0,0,1,5,1
b496add5-78ad-469a-8c79-70f49bd560fb,0,3,11,1
90b19f5e-5be0-4f38-a0e3-06482573effe,0,1,7,1
6fb0f0b9-e5b3-4f03-8cbc-ae9fc9c2cb30,3,2,4,0
fa884b44-5644-40a5-9606-1277bc358a63,0,2,7,1
2c233ea8-19da-497a-b8ad-96a99f275ea0,0,2,7,0
98c6f8bb-a6d3-4d12-8b6a-1e5208af919c,1,1,1,2
d6b9856a-6a66-4034-9fe7-058b8904579b,3,2,5,0
bda702d9-8338-413a-a385-a65d21281906,1,2,2,1
25419406-1a14-4aa5-9661-6e14802f67b7,3,1,3,0
5b2721b1-58cc-4095-beda-40e9b3790140,0,2,3,0
817555cc-422e-4a7f-a059-d2331d9e0371,0,1,0,0
300f2e0f-3a67-495f-9234-201286444649,3,2,1,1
95ff9c34-2481-47c6-81ea-06579d35cbe5,4,3,0,0
3385ff77-0682-4841-908f-03ed52b3aeb8,3,3,1,2
2d2d4020-b3f3-4e1b-bad0-403dfd1a9945,2,1,1,1
cbb98544-85c6-416b-87b0-df80a90f5bea,3,3,3,2
5a3defc8-e5e6-42f9-aff3-75d97686ee41,0,3,6,2
ad3e1e26-48f4-44ec-8b41-e102135f9cf9,0,2,9,0
d7c437ac-0167-497f-9090-7ccacc776507,0,1,2,0
16fee3d6-8d7a-4366-a491-e83c47dc3691,3,1,7,1
cf22b87d-0ee1-410f-8250-47f1aae953cb,3,3,5,0
c5eb076f-35c9-41ab-928a-a03811453bbd,0,2,9,1
373380a3-7e33-4213-ba1f-761ca348f6a8,1,1,0,1
0c3c37ca-ae71-4b88-a6af-67cd6f1d0099,1,1,4,1
a7180b62-73cb-4303-8aca-58d3ad4008ff,0,2,8,1
987e50d2-e494-494d-89a1-5dc04371d018,0,2,2,0
74547dbb-75bb-48b7-beb0-e72887ed86fc,3,1,3,2
6b0d957d-12a7-41fd-9b7b-998b08e03680,1,2,1,0
d04e1f37-2707-4b38-9bae-2fa0d9ee48e4,4,1,1,1
3ca21dcd-0b2c-498b-9368-71136da97b68,2,2,7,1
1ba3fc3a-4642-4aa7-8343-e96ba09beb9a,1,3,4,0
33b248fd-b58f-4c58-94b5-e83b695e5f75,0,3,9,2
375c056c-a7f7-4355-912d-ced7768a807d,0,3,7,1
787548e4-dbfa-421b-b0b3-51230c941169,0,2,0,0
9a469c0d-2886-44c1-b3b8-adaf29de92ba,2,1,1,0
20d5a4c4-42b3-43f2-a34d-6796e803c590,4,1,0,1
ae90d1d9-1185-4ba2-857c-c8b26702ddc6,0,1,7,0
1696ea87-9e5b-40b3-814e-510778e6eb6f,1,3,2,0
beb3af48-ba1f-44da-85a1-3769216a732b,4,1,2,2
8e8a5146-f063-4b7a-9f10-5c6ab7ef04dd,1,1,9,1
98c6f8bb-a6d3-4d12-8b6a-1e5208af919c,0,1,1,1
48900cf9-7a45-44c7-8973-623c32f259ec,1,1,1,2
ee265809-5af5-4dac-b091-f48abf7ab3a8,1,2,2,2
8c8db4d8-bb5c-4762-9d3d-fc523b2505f9,1,1,3,2
44825a16-3b32-4592-af47-26e9d48cd569,1,2,8,0
f1c7e36a-cf72-4828-98f3-eaaa6bf644d5,3,1,0,2
6b06bf4a-c89d-4a8c-b0d2-542f01585e04,3,2,5,2
dc8d6b84-6bbe-4bb2-bb2b-125859805a98,0,2,3,1
